0,SizeRank,RegionName,RegionType,StateName,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022
394843,71,"McAllen, TX",Msa,TX,109952,110772,111383,112022,112547,113152,113698,114123,114792,115291,115794,116091,116370,116854,117215,117826,118539,119171,119986,120397,120921,120699,120847,121278,122503,123679,124597,125245,125702,126210,126970,127999,129260,130644,132211,133551,134874,136028,136786,137535,138739,140599,142635,144689,147151,149773,152515,155012,157394,159454,161917,164220
394486,72,"Columbia, SC",Msa,SC,151798,152660,153414,154010,154277,154629,155196,155612,156132,156618,157512,158499,159513,159965,160191,160485,161049,161732,162337,162867,163348,163992,164633,165234,165662,166204,166890,167347,168112,168933,170162,171226,172500,173964,175333,176623,178170,180127,182408,184547,187284,190604,194474,198307,201941,205470,208800,212260,215906,219971,224362,229048
394648,73,"Greensboro, NC",Msa,NC,142883,143547,144113,144574,144945,145590,146544,146966,147231,147416,148409,149510,150629,151497,152418,153514,154548,155448,156113,156703,157522,158216,159002,159520,160532,161570,163147,164783,166461,167575,168185,169345,170926,173276,175545,177603,179879,182167,184579,186615,189323,192747,196473,200194,203400,206606,209044,212175,215887,219676,223525,227974
394304,74,"Akron, OH",Msa,OH,140479,140707,141381,143191,144065,143914,143929,144212,144989,145352,145986,146563,147484,148335,149168,149728,150264,151457,152315,152775,152966,153081,153247,153562,154332,155575,157116,158287,159122,159542,160531,161864,163156,164914,166928,168606,170590,172060,174381,176120,178739,181024,183567,185364,187430,188899,190972,192860,194941,197163,199444,201971
753906,75,"North Port-Sarasota-Bradenton, FL",Msa,FL,276292,276375,277545,279237,281195,282199,282548,282959,283639,284551,285492,286111,287149,288192,288601,288376,287893,288198,289309,289587,289731,289370,290043,290839,292403,292815,294478,296144,298628,299446,299085,300220,303686,308473,312065,315105,319544,324344,328996,333816,341778,353307,367148,381419,393765,405532,416633,428384,438758,453255,469628,488724
394798,76,"Little Rock, AR",Msa,AR,145833,145991,146149,146498,146785,147049,147438,147720,148108,148397,148897,149487,149949,150313,150248,150289,150228,150386,150420,150696,150964,151484,151829,152184,152083,152022,152386,153071,153890,154542,155434,156518,157653,158844,159993,161145,162343,163091,163848,164666,166844,169229,172212,174150,176807,178547,181255,183610,186443,188316,189751,191450
395134,77,"Stockton, CA",Msa,CA,348287,353089,355092,359282,363919,368257,368659,368570,369126,372575,374885,375064,374729,373983,376288,376857,378300,378789,379181,379543,379172,379181,379510,381450,382088,385087,387284,390827,391376,389597,391527,394568,402529,408193,415632,422801,431630,442478,450806,457317,467154,480958,500486,515350,526740,530760,533366,533734,537502,542624,556209,569082
394457,78,"Charleston, SC",Msa,SC,264269,265763,267342,268836,270105,270865,271489,272434,273682,274840,275432,275845,276439,277267,278184,279085,279710,280066,280327,280567,280942,281203,281632,282134,282884,283988,284690,285371,286091,287367,288971,290979,293393,296192,299053,302015,304926,308307,312004,317390,323045,330770,338778,347364,354377,359944,365988,372295,379695,388103,396844,405829
395143,79,"Syracuse, NY",Msa,NY,135294,136493,137595,138088,138366,138970,139660,140350,140616,140711,140807,141164,141266,141306,141115,141605,142357,143226,143907,144312,144910,145498,146204,146556,146697,147347,148652,150116,151249,152202,153631,154848,156681,158300,160281,161974,163360,165221,166299,168280,170374,173312,175662,177409,178443,179352,180464,181907,183556,185852,188940,192139
394484,80,"Colorado Springs, CO",Msa,CO,289135,290297,291657,294213,296653,298580,299765,300700,302402,304619,307093,309237,311100,312691,313379,313601,313620,314314,315814,318278,321304,323800,325545,326880,329094,331888,335190,338271,340674,342583,344770,347989,351941,356714,363304,369209,375636,380028,390229,400049,412403,422011,432110,440950,448614,454921,460003,465433,471553,478329,484000,491568
395235,81,"Winston-Salem, NC",Msa,NC,145206,146022,146794,147474,147863,148208,148761,149328,150010,150765,151575,152375,153042,153858,154786,155984,156937,157824,158610,159335,159922,160473,161250,162168,162923,163627,164134,164811,165914,167096,168565,169856,171416,173149,175015,177366,180276,183108,186182,189030,191893,194322,197140,201023,205093,208902,211713,215702,219776,224330,228417,232595
395224,82,"Wichita, KS",Msa,KS,133561,133793,133964,134201,134632,135165,135515,135691,135942,136427,137409,138363,139074,139341,139595,140189,141001,141990,142732,143162,143496,143849,144222,144479,145077,145798,146774,147633,148610,149429,150316,151061,152315,153982,156268,158307,160576,162384,164044,165146,166877,168847,170844,172590,174778,177058,178930,180480,182041,183871,185731,187500
395115,83,"Springfield, MA",Msa,MA,228076,229611,230234,229251,229181,229948,231893,233060,233363,233763,233659,234236,234146,234049,234115,235344,237118,238125,238743,238663,239400,240038,240738,241410,242187,243951,244899,245997,246909,248565,250571,252736,255266,257868,261250,265058,269487,272195,275062,277994,282235,287163,291169,295726,299183,301938,303528,304995,307928,311178,314917,319143
394440,84,"Fort Myers, FL",Msa,FL,241046,242174,243583,244098,244934,245830,245880,246256,246855,248373,249743,251045,250125,249940,249024,249942,249641,249889,250661,251660,252150,251460,251052,250348,251789,252414,253756,254878,256953,257906,259107,260801,263130,264973,266927,269282,272084,274933,280240,286294,295607,306143,317730,329472,341209,352453,360940,368663,377517,391546,406806,424588
394399,85,"Boise City, ID",Msa,ID,251075,253220,255989,258683,261991,265980,269993,273296,276614,280453,284687,288264,291602,294222,296950,298398,299395,299912,301402,304073,307280,310829,313806,316790,319525,323083,326498,329558,331237,333841,336602,341609,347621,356851,368138,381383,395071,409197,422426,439398,453014,471488,485869,500089,506284,508170,507055,507506,512156,517822,519789,518004
395160,86,"Toledo, OH",Msa,OH,113010,114053,115005,116189,116740,117349,117654,117700,117350,117095,117156,117744,118525,119009,119271,119390,119980,120702,122038,122900,123743,124085,124519,125031,125328,126098,127128,128362,129130,129939,131124,132810,134459,135638,136437,136651,138002,139581,141947,144451,146335,148631,150079,152362,153665,154553,155284,156401,158272,160237,162009,163447
394816,87,"Madison, WI",Msa,WI,272563,273890,276005,277212,279360,280468,281514,281879,282863,283714,284615,285888,287469,289646,290988,291919,291948,292122,292243,292890,293552,295133,295973,297516,298582,300604,302825,304931,305684,306296,306963,308996,311700,314421,317811,320078,322770,325873,329364,332973,336366,341683,347392,353076,355751,358447,360678,365314,370456,376653,382481,387850
394766,88,"Lakeland, FL",Msa,FL,172432,172704,173321,175559,177774,179435,180898,182498,184032,185324,186026,187122,188466,189486,190136,190146,191103,191785,192667,192842,192437,192314,193243,195008,196490,198021,199696,201077,201349,202057,202500,204244,206598,209723,211887,213437,215894,218286,221106,224374,228762,234691,241036,247933,254561,261119,268035,273429,279758,286103,294093,302021
394931,89,"Ogden, UT",Msa,UT,286458,288897,291037,293286,296039,298660,300749,302910,305860,309066,312014,313896,316012,318282,321215,322818,323731,324284,325230,326289,327453,328687,330788,332811,335741,338512,341824,344842,347269,349177,351766,355524,360852,366855,372420,379990,386611,395550,403187,413386,425555,439550,454184,465007,474459,482116,490436,499162,508925,520439,532044,541799
394528,90,"Daytona Beach, FL",Msa,FL,198741,200068,201164,202865,203845,204869,205586,206578,207336,207742,208206,209191,210663,211491,212902,214192,215671,216555,217535,218646,219619,220481,221422,222173,223311,224644,225561,226586,227026,228120,228514,229333,230704,232982,235701,238385,240588,244090,248124,253200,258414,264413,272128,280663,289197,295726,300954,306503,313911,321624,329278,337563
394531,91,"Des Moines, IA",Msa,IA,201761,202338,202494,203481,204675,205427,205939,206460,207137,207788,208106,208643,209469,210732,211648,212036,211889,212394,212786,213490,213573,213773,213942,214384,215141,215424,215877,216134,216975,217817,219218,220444,221683,222774,224406,225388,226897,229347,232696,235771,238208,240945,244201,247163,249584,251521,253784,257010,260323,263496,265642,268246
394711,92,"Jackson, MS",Msa,MS,133175,133545,133686,133901,133976,134416,134986,135299,135905,136098,136567,136823,136944,137478,137890,138639,138835,139271,139517,139959,140094,140643,140797,141197,141435,142085,142328,142283,142133,142206,142532,143226,144205,145695,147343,149225,151034,152509,153591,154936,156847,159443,162486,165155,167648,169255,170867,172847,175353,177940,180578,182849
395245,93,"Youngstown, OH",Msa,OH,90298,90637,91132,91598,92221,92492,92842,93152,93588,93920,94042,94092,94443,95168,96048,96387,96119,95925,95726,95873,96416,97289,98226,98467,98730,98681,98682,98952,99820,100808,101789,103430,105192,107357,108958,110827,111965,113387,115210,118106,120709,123201,125160,127144,128456,129941,131648,133666,135431,137340,138992,140996
394352,94,"Augusta, GA",Msa,GA,143664,144704,145641,146596,147457,148109,148726,149515,150256,151062,151889,152694,153195,153564,154143,154741,155150,155362,155635,155957,156251,156635,156923,157362,157896,158476,159430,160611,162089,163314,164627,165996,167430,168988,170648,172479,174418,176528,178590,180742,183054,185758,188434,191126,193810,196485,199372,202738,206266,209729,212479,215153
395075,95,"Scranton, PA",Msa,PA,111397,112527,113452,114278,114949,115097,115243,115206,115193,115185,115163,115440,115549,115963,116556,117165,117571,117826,118272,118981,119550,120020,120370,120799,121051,121177,121674,122377,123251,123916,124111,124704,126016,128337,131205,133514,135493,136625,137901,139455,141950,144896,148529,151588,154470,156737,159249,161368,163303,164923,167226,169659
394666,96,"Harrisburg, PA",Msa,PA,183275,183523,184003,184443,185171,185800,186321,186838,187401,187994,188700,189214,189934,190451,190868,191154,191329,191742,192207,192647,193287,193801,194319,194624,195276,196274,197224,198014,198892,199822,200821,201868,203320,205168,207355,209558,211823,214124,216767,219799,222581,225532,228241,230987,233478,235777,238255,241075,244256,247648,250454,252964
394957,97,"Melbourne, FL",Msa,FL,214223,213987,214272,215370,216756,216790,217500,218760,221084,222291,222809,223807,225244,227643,228140,228130,226800,226986,227395,227575,227001,227181,228092,229670,231344,233219,235283,236429,236687,237266,238116,241027,243716,246356,248598,250635,254395,257947,261980,265899,271813,279059,286811,293584,299544,305776,313478,320677,326898,332906,340767,351009
394460,98,"Chattanooga, TN",Msa,TN,161336,161579,161759,162718,163710,164612,165476,166185,167110,168207,169195,170248,171491,172774,174196,175067,175928,176411,176972,177652,178372,179128,179394,179686,179993,180782,181843,182968,184347,185605,186882,188264,189653,191430,,198804,203169,205887,208726,210858,213546,217487,222485,226844,230608,233957,237875,241640,246352,251868,257438,263030
395113,99,"Spokane, WA",Msa,WA,232912,236081,238715,240890,243226,244786,247226,249184,250783,251852,253820,256128,259091,261798,264297,266499,268985,271370,272482,272899,273761,275424,276711,278737,283369,288729,294606,297888,299616,298788,298497,300961,305839,311557,318342,325226,333137,339150,345174,352397,361598,373262,383383,391703,397908,403614,410070,416412,422828,432026,440894,449769
395006,100,"Provo, UT",Msa,UT,337426,341160,343340,345620,347033,349018,352042,354767,358099,361329,365379,368224,370064,371063,372499,373730,374462,375876,377284,379137,380258,380938,381587,381980,384837,387865,391323,393533,394738,396538,399468,404215,410121,416971,423422,431592,437833,447402,454766,464973,479675,500091,519556,533619,540265,545165,551399,560891,569266,579538,587123,602586
394768,101,"Lancaster, PA",Msa,PA,217999,219113,,225766,228500,228989,228786,228746,228993,229372,230547,232194,233543,233961,233149,232564,232480,233308,234208,235122,235623,236174,236336,236494,236592,236991,238738,240076,241192,242095,243356,245334,247488,250535,254424,258581,263405,267614,270479,272883,275868,280563,284812,288804,291828,295669,298984,302061,305010,308438,311600,315672
394871,102,"Modesto, CA",Msa,CA,301822,304387,307654,309986,312670,313653,314888,316323,318181,318713,319687,321239,322549,323189,322869,325516,326671,328065,326895,327437,327615,330126,331305,333254,333750,336102,337547,339013,342725,344687,347356,349646,354109,358109,361554,366609,372161,377039,381475,386797,395347,404819,416783,426017,432943,437995,440398,443891,446726,454456,462420,471267
394997,103,"Portland, ME",Msa,ME,296464,299154,301962,303559,304436,305864,307714,309564,311027,311759,312774,313809,313483,313247,313200,314858,316297,317842,319257,320592,322400,324630,326972,328233,329900,332478,336126,339913,341934,342606,342994,345735,350252,356257,362438,368883,375146,379446,385021,391945,402179,413286,424355,433008,437693,440627,443455,448847,455031,461203,467433,473275
394549,104,"Durham, NC",Msa,NC,248794,250898,252700,254246,255517,257031,258926,260486,262125,263732,265423,266951,268278,269581,270610,271747,272860,273779,274306,275176,276222,277626,278411,279237,279755,280671,281480,282454,283322,284331,285634,287253,289121,291324,294267,297295,300601,304717,309250,314576,321204,329447,338459,347907,356774,365854,372861,380569,389767,400283,410938,422100
395068,105,"Santa Rosa, CA",Msa,CA,663128,674134,683227,691713,692815,695210,700086,702907,703663,697846,690893,684967,678559,672271,668022,664788,666480,670444,672653,672817,671195,671265,667627,665774,672552,682336,686392,683397,677906,672733,672659,677184,689815,701138,712727,721488,727171,730047,736280,747001,759258,770815,785035,799934,809464,809765,807651,802460,803059,809778,826796,844167
394792,106,"Lexington, KY",Msa,KY,182943,183954,184848,185395,185760,186235,187363,188286,189100,189512,189357,189677,190339,191778,192590,193169,193766,194398,194965,195588,196066,196724,197373,198246,198929,199529,200375,201282,202446,203368,204389,205535,207312,209478,212311,214881,217481,219943,221973,223781,225675,228521,231889,234998,237690,240371,243092,246927,250951,255321,259531,263740
394761,107,"Lafayette, LA",Msa,LA,155825,155895,155792,155961,155998,156154,156422,156577,156634,156559,156749,157212,157560,157696,157698,158116,158589,159112,159554,160177,160754,161078,160833,160598,160629,161367,162189,162464,162469,162377,162987,163762,165028,166480,167427,167713,167546,168714,170156,171630,172365,173451,174985,176824,178579,180168,181547,183797,185559,187991,189462,191632
394770,108,"Lansing, MI",Msa,MI,148452,149363,150352,151631,152956,154344,155630,156454,156978,157071,157405,157965,158789,159643,160629,161527,162229,162607,162573,162669,163305,164480,165375,165951,166461,167100,167883,168714,169687,170500,171559,172730,174200,175996,177830,179411,181072,182774,184794,187210,189823,192335,194288,196169,197959,199680,201835,204341,207080,209564,211565,213497
394590,109,"Fayetteville, AR",Msa,AR,179684,181558,182862,184371,185217,186102,186368,186774,187534,188558,189424,190402,190803,191161,191642,192430,193369,194085,195064,196136,197007,197596,198092,199049,200357,201256,201696,202148,202917,204436,206066,208434,210639,213106,215348,218243,221764,225819,230732,235019,240402,244933,250685,256110,261135,266126,270753,276263,281065,285543,290181,295475
394971,110,"Pensacola, FL",Msa,FL,165696,166636,167846,169608,170723,171724,172461,173410,174210,175333,176670,178543,179895,180480,180349,180272,180833,181698,182743,183556,184329,185127,185807,186575,187487,189200,190680,192270,193573,195027,196043,197082,198603,200976,203686,206231,209169,211284,213970,216257,220497,225467,231617,237375,242834,247935,253363,258785,263767,268611,273563,279065
395195,111,"Visalia, CA",Msa,CA,209854,212823,215559,216666,217972,219318,219682,220765,221592,222980,223946,224961,226027,225758,225377,226028,227294,228056,227127,226819,227359,229418,229436,229601,229305,231856,233428,236015,237855,240376,243188,246392,249450,251921,255188,258304,261342,263456,266637,270111,274212,280159,287817,295330,300948,305429,309376,313876,318269,321919,325474,330493
